title,url,source_date,source,year,query
Best photos of 2017 : ,http://www.goldcoastbulletin.com.au/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=c8ccce2b5ffefce0e2bad6d1bf05e720-1513947732,20171222T131500Z,goldcoastbulletin.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,http://www.adelaidenow.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=4381eec39253a17ce3dfb570eea816e3-1513945965,20171222T124500Z,adelaidenow.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,https://www.dailytelegraph.com.au/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=9da09ec0fe80d7f14038fac27497c279-1513943353,20171222T120000Z,dailytelegraph.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,https://www.dailytelegraph.com.au/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730?nk=cd2684f3260ca3d595cc2a5227e04acc-1513937858,20171222T103000Z,dailytelegraph.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
From Las Vegas horror igniting the gun laws conversation to the tweet that unleashed the  silence breakers  ,https://www.perthnow.com.au/lifestyle/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers-ng-4cff91435df07c142279a1e314852730,20171222T100000Z,perthnow.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017 : ,http://www.news.com.au/lifestyle/real-life/news-life/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/4cff91435df07c142279a1e314852730,20171222T100000Z,news.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017,http://www.theaustralian.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/0c6ab28594b24d6939413b3a046965ae?nk=e82a27cb94dce26d65d89c5638862496-1513921647,20171222T060000Z,theaustralian.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Ann Rostow : 2017 Year in Review Quiz,http://sfbaytimes.com/ann-rostow-2017-year-review-quiz/,20171222T013000Z,sfbaytimes.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017,http://www.theaustralian.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/0c6ab28594b24d6939413b3a046965ae?nk=1d09388f2b820395cd6c3933981b43b7-1513900954,20171222T001500Z,theaustralian.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
From Las Vegas horror igniting the gun laws conversation to the tweet that unleashed the  silence breakers  ,https://www.perthnow.com.au/lifestyle/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers-ng-0c6ab28594b24d6939413b3a046965ae,20171222T001500Z,perthnow.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017,http://www.news.com.au/lifestyle/real-life/true-stories/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/0c6ab28594b24d6939413b3a046965ae,20171222T000000Z,news.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017,http://www.theaustralian.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/0c6ab28594b24d6939413b3a046965ae?nk=d1fc4cb74ae7b5d0331743886bc58186-1513897408,20171221T231500Z,theaustralian.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Best photos of 2017,http://www.theaustralian.com.au/news/from-las-vegas-horror-igniting-the-gun-laws-conversation-to-the-tweet-that-unleashed-the-silence-breakers/news-story/0c6ab28594b24d6939413b3a046965ae?nk=a7182671c231b1a2fe437854963a2f02-1513896481,20171221T230000Z,theaustralian.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Meet Gigi Baxter the trans woman leading Vanuatu LBGTI revolution,https://www.gaystarnews.com/article/meet-gigi-baxter-the-trans-woman-leading-vanuatus-lbgti-revolution/,20171221T104500Z,gaystarnews.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
"Militares não têm afinco pelo poder , diz filho de Bolsonaro . Veja a íntegra da entrevista do deputado  Revista Congresso em Foco",http://boainformacao.com.br/2017/12/militares-nao-tem-afinco-pelo-poder-diz-filho-de-bolsonaro-veja-a-integra-da-entrevista-do-deputado-a-revista-congresso-em-foco/,20171219T071500Z,boainformacao.com.br,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Philippine Duterte says he wants same,https://www.sbs.com.au/news/philippines-duterte-says-he-wants-same-sex-marriage-legalised,20171218T074500Z,sbs.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Philippines Tropical Storm,https://wn.com/Philippines_Tropical_Storm,20171217T133000Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Peru Corruption,https://wn.com/Peru_Corruption,20171216T113000Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Us Votes Against Un Resolution Condemning Gay Sex Death Penalty Joining Iraq and Saudi Arabia,https://wn.com/US_votes_against_UN_resolution_condemning_gay_sex_death_penalty_joining_Iraq_and_Saudi_Arabia,20171215T201500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
"Us Votes Against Un Resolution Condemning Gay Sex Death Penalty , Joining Iraq and Saudi Arabia","https://wn.com/US_votes_against_UN_resolution_condemning_gay_sex_death_penalty,_joining_Iraq_and_Saudi_Arabia",20171215T201500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Aussie lesbian couple race to get married before it too late,https://www.gaystarnews.com/article/lesbian-couple-race-get-married-late/,20171215T183000Z,gaystarnews.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Bus Percuté À Millas,https://wn.com/Bus_percut%C3%A9_%C3%A0_Millas_:_4_enfants_sont_d%C3%A9c%C3%A9d%C3%A9s_dans_l,20171215T121500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Dear straight people : stay out of our gay bars,http://www.starobserver.com.au/news/national-news/dear-straight-people-stay-out-gay-bars/164828,20171215T063000Z,starobserver.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Bangkok butt,http://www.news.com.au/travel/travel-updates/incidents/a-san-diego-couple-spent-time-in-jail-paid-a-fine-and-got-deported/news-story/4326365ee89216e90368f6926388827c,20171215T050000Z,news.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Same,http://www.starobserver.com.au/news/national-news/victoria-news/sex-couple-race-cancer-marry/164786,20171215T014500Z,starobserver.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Bald Eagle,https://wn.com/Bald_Eagle,20171215T004500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
LGBTQ Travelers Favor Gay,https://www.mediapost.com/publications/article/311529/lgbtq-travelers-favor-gay-friendly-brands.html,20171213T100000Z,mediapost.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
178,http://www.windycitymediagroup.com/lgbt/Showbiz-news-Laverne-Cox-Queer-Eye-Patti-LaBelle-Rogers-Berlanti-wedding/61343.html,20171213T033000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Couple engaged at  Ye announcement to wed on Mardi Gras float,http://www.smh.com.au/nsw/couple-engaged-at-yes-announcement-to-wed-on-mardi-gras-float-20171212-h038sc.html,20171212T063000Z,smh.com.au,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Why Is Child Marriage Legal In All 50 States,https://wn.com/Why_is_child_marriage_legal_in_all_50_states,20171212T063000Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Slippery Sam Dastyari,https://wn.com/Slippery_Sam_Dastyari_-_The_Feed,20171212T041500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
"Atac violent asupra polițiștilor , o mașinã vandalizatã , agresori rãniți și arestați",https://www.cugetliber.ro/stiri-actual-atac-violent-asupra-politistilor-o-masina-vandalizata-agresori-raniti-si-arestati-336784,20171209T171500Z,cugetliber.ro,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
157,http://www.windycitymediagroup.com/lgbt/People-protest-Trumps-Jerusalem-declaration-/61318.html,20171208T190000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
202,http://www.windycitymediagroup.com/lgbt/Trans-Lifeline-co-founder-Chaubal-appears-before-immigration-court-judge/61315.html,20171208T190000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
201,http://www.windycitymediagroup.com/lgbt/Moodie-Mills-to-leave-Victory-Fund-former-Houston-Parker-named/61316.html,20171208T190000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Thousands of M Uslims In Asia Protest Against Trump,https://wn.com/Thousands_of_M_uslims_in_Asia_protest_against_Trump,20171208T101500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Law Does Not Sanction Concept of Woman,https://wn.com/Law_does_not_sanction_concept_of_woman,20171208T061500Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Dušan Pavlovic,https://wn.com/Du%C5%A1an_Pavlovic_-_Reconstruction_of_Srebrenica_case,20171208T003000Z,wn.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
The 50 Best Books for Kids in 2017,http://www.noted.co.nz/culture/books/the-50-best-books-for-kids-in-2017/,20171207T194500Z,noted.co.nz,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
95,http://www.windycitymediagroup.com/lgbt/ELECTIONS-2018-JB-Pritzker-hosts-LGBTQ-event-in-Boystown/61312.html,20171207T193000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
155,http://www.windycitymediagroup.com/lgbt/HRC-Calls-on-Congress-to-Reject-NRA-Gun-Bill/61307.html,20171207T193000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
236,http://www.windycitymediagroup.com/lgbt/Imprisoned-trans-woman-seeks-court-order-to-protect-her-from-assaults-by-guards/61304.html,20171207T193000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
187,http://www.windycitymediagroup.com/lgbt/Australia-legalizes-same-sex-marriage/61305.html,20171207T193000Z,windycitymediagroup.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
The quest for happiness as an underlying motive for violent conflict in Africa,http://www.accord.org.za/ajcr-issues/quest-happiness-underlying-motive-violent-conflict-africa/,20171207T164500Z,accord.org.za,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Irish Sun,http://www.irishsun.com/news/255638684/austria-makes-same-sex-marriage-legal-but-only-after-2018,20171207T000000Z,irishsun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
South East Asia Post,http://www.southeastasiapost.com/news/255644005/azhar-ali-optimistic-about-nz-series-comeback-after-injury,20171206T214500Z,southeastasiapost.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
South East Asia Post,http://www.southeastasiapost.com/news/255644098/kotla-test-sri-lanka-settle-for-a-draw-india-win-series-1-0,20171206T214500Z,southeastasiapost.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
South East Asia Post,http://www.southeastasiapost.com/news/255644031/agreement-aside-china-boosts-control-over-disputed-asian-sea,20171206T214500Z,southeastasiapost.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Hawaii Telegraph,http://www.hawaiitelegraph.com/news/255647031/usaf-airmen-bombers-complete-bilateral-training-in-australia,20171206T194500Z,hawaiitelegraph.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Russia Herald,http://www.russiaherald.com/news/255646955/karen-khachanov-to-participate-in-australian-open-2018,20171206T190000Z,russiaherald.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255647031/usaf-airmen-bombers-complete-bilateral-training-in-australia,20171206T183000Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255647049/big-fines-planned-for-revenge-porn-in-australia,20171206T183000Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Australian Herald,http://www.australianherald.com/news/255641111/body-of-woman-found-in-south-penrith-home,20171206T180000Z,australianherald.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Australian Herald,http://www.australianherald.com/news/255641113/aussies-crush-englands-comeback-hopes,20171206T180000Z,australianherald.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Australian Herald,http://www.australianherald.com/news/255644063/australian-lawmaker-says-uncertainty-wont-stop-gay-marriage,20171206T180000Z,australianherald.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Australian Herald,http://www.australianherald.com/news/255644116/corporate-crime-targeted-with-new-laws-in-australia,20171206T180000Z,australianherald.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255641113/aussies-crush-englands-comeback-hopes,20171206T173000Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255641111/body-of-woman-found-in-south-penrith-home,20171206T173000Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Paris Guardian,http://www.parisguardian.com/news/255646955/karen-khachanov-to-participate-in-australian-open-2018,20171206T170000Z,parisguardian.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sri Lanka Source,http://www.srilankasource.com/news/255644098/kotla-test-sri-lanka-settle-for-a-draw-india-win-series-1-0,20171206T144500Z,srilankasource.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
New Orleans Sun,http://www.neworleanssun.com/news/255644029/ab-de-villiers-dale-steyn-to-return-for-red-ball,20171206T140000Z,neworleanssun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255644029/ab-de-villiers-dale-steyn-to-return-for-red-ball,20171206T134500Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Sydney Sun,http://www.sydneysun.com/news/255644116/corporate-crime-targeted-with-new-laws-in-australia,20171206T134500Z,sydneysun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Bangladesh Sun,http://www.bangladeshsun.com/news/255644029/ab-de-villiers-dale-steyn-to-return-for-red-ball,20171206T131500Z,bangladeshsun.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Beijing Bulletin,http://www.beijingbulletin.com/news/255644031/agreement-aside-china-boosts-control-over-disputed-asian-sea,20171206T130000Z,beijingbulletin.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
New Zealand Star,http://www.newzealandstar.com/news/255644029/ab-de-villiers-dale-steyn-to-return-for-red-ball,20171206T121500Z,newzealandstar.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Nepal National,http://www.nepalnational.com/news/255644029/ab-de-villiers-dale-steyn-to-return-for-red-ball,20171206T121500Z,nepalnational.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Pakistan Telegraph,http://www.pakistantelegraph.com/news/255644005/azhar-ali-optimistic-about-nz-series-comeback-after-injury,20171206T120000Z,pakistantelegraph.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Pakistan Telegraph,http://www.pakistantelegraph.com/news/255642115/pak-to-host-world-cup-for-blind-india-participation-doubtful,20171206T120000Z,pakistantelegraph.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
Asia Bulletin,http://www.asiabulletin.com/news/255644031/agreement-aside-china-boosts-control-over-disputed-asian-sea,20171206T120000Z,asiabulletin.com,2017,"""lesbian"" AND (attacked OR assaulted OR beaten) AND Australia"
